taxonomy_id	count
3429073	3
3427622	25704
3427624	2703
2955540	138
3427625	82
3427623	28
3427621	19
3427626	5
3428131	5152
3428133	580
3428134	83
3428132	40
3429919	2433
3429931	1051
3429936	227
3429930	219
3429938	204
12319	199
3429944	148
3429923	142
2419940	56
2116599	48
3429915	73
3429940	53
3429918	51
3429927	40
1386090	38
3429929	36
3429932	28
3429921	27
3429924	23
3429914	14
3429928	9
3429922	7
3429942	3
3429926	2
134632	2
2955365	54
1464778	29
3426394	22
1195163	13
12321	91
3431216	30
3426184	22973
3426178	1550
3426171	886
3426176	683
3426172	625
3426175	469
3426187	204
3426182	198
3426188	164
3426177	75
3412420	70
3426179	42
3426190	40
3426181	38
3426186	32
2734345	31
3426174	24
3426180	22
3411032	22
3426170	18
3426189	16
3426185	9
3426183	6
1908807	745
1908808	116
1908813	115
1965306	84
2340808	66
1908811	56
1678175	30
2162642	26
1908806	2
3427221	84
3427222	54
3427223	30
1580606	29
3427225	17
3427224	13
3427226	9
3426351	3716
3426342	203
3426350	162
3426344	116
203168	37
367121	36
3426346	58
3426345	36
3426343	33
3426348	28
3426352	26
3426347	22
3426341	19
3426349	15
2560290	13
3428013	1227
3428011	261
2292426	181
3428005	106
3427999	101
3428014	73
3428015	68
3428010	52
3428006	40
3428007	22
3428002	16
3428008	14
3428012	12
3428009	11
3428003	8
3428110	1280
3428115	173
3428120	143
3428111	136
3428118	130
3428112	56
558690	54
3428116	53
3428108	31
3428113	27
3428109	21
3428114	21
3428117	16
3428119	10
3433155	164
3433157	155
3433153	65
3433159	63
3433156	49
3433152	46
3433158	40
3433151	33
2024724	41
3431217	34
3431218	13
1425365	67
940280	13
3427519	38
3430798	27
3426297	523
3426324	372
3426294	334
3426323	266
3426304	202
3426314	114
3426302	82
3426315	82
3426299	72
3426295	58
3426320	54
3426313	45
3426307	37
3426312	32
3426296	31
3426303	29
3426322	28
3426301	27
3426316	26
3426321	25
3426310	22
3426306	21
3426293	17
3426298	17
1930825	16
3426305	14
3426317	13
3426309	12
3426318	12
3426300	12
3426308	9
3426319	6
3426311	5
2955703	836
3048244	128
3047755	31
3059877	30
3047756	29
3059878	16
3059879	14
3048358	142
3047693	28
3048375	26
3047949	100
2734352	125
2734351	17
1937789	14
2955987	13
2560648	5
3433823	36956
3433856	30207
3433821	26814
3433859	11885
3433835	9579
3433841	8994
316983	1393
3433843	1376
3433853	983
3433849	516
3433839	484
2283800	447
3433844	419
3433848	405
3433852	347
3433819	258
3433827	202
3158379	171
3433854	152
3433855	144
3433829	121
3433833	112
3433846	107
2683043	44
3433773	38
3433772	24
3433825	106
3433837	85
85454	77
3433828	74
3158381	57
1417304	45
3433850	44
3433858	40
3433845	37
3433824	31
3433818	27
3433847	24
3433857	22
3433840	22
3433842	21
3433836	19
317027	17
3433838	15
3433832	13
3433851	12
3433831	8
3433830	7
3433834	3
3433708	7852
3433711	2791
3433712	1559
3433714	803
3433709	784
3433710	215
3433713	174
3433730	402
3433727	272
3433726	41
3433725	19
1985968	14
3433728	5
3427574	37
3431711	7
3432297	5
3430466	3
3427762	19210
3427796	7350
3427763	2181
3427800	1704
3427752	346
3427798	343
3427788	194
3427795	176
3427742	172
3427773	165
101764	158
3427804	138
3427779	136
3427770	109
3427739	102
3427790	101
3427749	88
3427771	86
3427736	73
3427778	69
3427745	61
3427794	57
3427777	56
3427774	55
3427753	53
1569053	40
1569052	10
3427792	49
3427748	47
1177630	39
3427767	38
3427761	37
3427756	36
3427801	34
3427747	34
3427741	32
3427783	31
3427744	31
3427784	30
3427789	30
3427759	30
3427735	30
3427775	28
3427782	28
3427737	23
3427785	22
3427740	18
3427738	18
3427769	18
3427768	17
3427791	15
3427805	15
3427755	12
3427781	10
3427780	8
3427760	8
3427743	7
3427758	6
3427772	6
3427787	5
3427757	3
3427751	1
3427765	1
351428	64
1211388	48
3428811	42
3428808	37
75387	27
3428807	27
3428809	22
3428816	19
35350	14
3428812	14
3428814	12
3428817	11
3428815	7
3432174	84
3432175	48
3432173	21
3432176	14
185218	2
3240445	31
3240446	26
3432650	12
3433259	476
1112770	238
3433260	114
387423	46
2016034	14
3433262	28
3433261	28
3433266	27
3433258	27
3433257	17
3433265	13
3433252	12
3433263	11
1112769	9
3433251	8
3433254	4
3433256	3
3433267	2
1868472	257
3427713	44
3427712	42
28347	33
3427715	33
3427710	13
3427714	11
307677	179
2597809	63
2705123	11
3432991	43
12175	40
3432986	25
3432989	19
3432988	18
3432984	4
3241187	194
3241186	63
3241185	56
1343920	5
3427933	63
3427934	38
3427932	10
3427936	9
3432725	32
3432728	18
3432727	17
3432724	6
3432726	1
3428303	12
3428304	11
2020286	6
3428305	3
3433335	20
3432141	4
3427970	2
2419804	164
2303411	8
3047740	8346
3060772	1657
3060771	228
1027880	123
547467	40
3048273	156
3047818	125
3048373	121
3048269	105
3048228	56
3047747	53
3047360	42
3047814	42
3048438	41
3048167	27
3047361	22
3047829	16
3048449	16
3047359	13
3048220	11
3048234	9
3048245	3
3052333	1047
3048218	88
204933	38
1027869	25
3047846	61
3047855	51
3048192	34
3047757	24
3048231	22
3047356	21
3060189	18
3048226	12
3047687	3
3047682	2
113553	410
1682186	30
1682187	4
3047853	301
1236047	38
2094260	24
548908	23
103723	17
3428925	156
3428926	7
3430975	11
3433527	4
2338396	81
1871631	26
1502101	14
1888311	13
1809243	2
3428202	51
3428201	47
2219092	16
3428204	11
1678146	110
1678145	60
1678143	57
1678144	50
2185281	11
2152923	4
1678147	4
2846072	108
2846071	77
2846073	21
3427127	63
3427129	37
3427128	21
3427126	15
2364281	52
3431223	28
3431224	15
3431225	15
2109380	13
2304512	13
3427422	19
3048200	118119
3048250	131
3048325	127
3047772	68
3047728	56288
3047954	409
3047717	207
3047364	79
3048255	69
3048224	32
3048310	31
3047347	11
3047844	1833
3047780	940
3048374	844
3047778	389
3048207	364
3047819	288
3047788	265
3047727	246
3048256	483
3047380	165
3048263	157
3048258	105
3048217	74
3048317	26
3048182	15
3047863	11
3048230	1017
3048232	773
3048368	649
3048283	116
3048454	694
3048286	573
3047779	429
3047820	335
3048193	43
3048161	5
3048369	1965
3048178	57
3047679	35
3048190	610
3047948	574
3050303	10
3047724	6
3048437	6
3048227	316
3048254	58
3048159	39
3047760	37
3048259	21
3048301	18
3047821	6
3048160	1
3048257	1
1930269	118
3048242	54
3047766	47
3048361	6
3047838	131
2956541	48
2956542	13
3048191	14
3047836	5
3048366	83
3047731	66
3048246	61
3047730	48
3048247	40
3048157	31
1435450	24
3047859	19
3048236	16
3047830	14
3048367	6
3047372	90
3047676	86
2006498	24
224578	6
3048219	24
3048322	22
3052290	20
3052292	19
3052295	19
2054409	10
3048302	6
3430539	5
3052291	3
3052294	2
3052284	1
3048295	24
3047729	5
3048351	2
2021212	31
2304516	10
2315813	3
3426093	14
3426213	49595
3426215	3348
3426214	2377
3426216	11
3426217	1
977912	2856
1241918	579
430911	442
977913	169
222557	22
3427237	22
3427240	5
3427238	4
3427239	1
1041831	3885
1983564	432
1547219	138
1983563	40
1983561	29
1983562	14
1041806	124
3048184	2202
161675	224
1691889	195
643132	170
390844	154
1302179	125
1254420	80
390845	67
1244563	55
486494	45
631267	37
218849	36
1456752	30
2045186	28
1125677	22
1708654	15
31658	14
1244565	10
1566298	10
577122	10
985683	5
1708574	3
3048175	118
3047696	100
3048198	99
3048215	94
3047375	84
3052464	75
3047823	74
3046277	59
3052466	55
3047370	48
3048448	48
3048300	45
3048168	44
3048267	42
3048287	39
3047817	39
3048308	33
3048447	32
3047385	28
3048316	28
3048457	25
3048162	25
3052468	22
3048459	21
3048233	21
3047395	20
3052467	20
3047837	19
3048158	19
3048170	19
3048165	17
3048164	17
3052465	17
3048360	17
3048206	15
3052469	13
3047703	12
3048225	12
3048305	10
3047790	9
3048443	8
3048440	8
3048205	7
3048314	6
3052463	5
3048154	4
3047725	3
3048439	3
1562066	152
31657	61
2050021	43
3060548	156
3052622	107
3052620	91
3052619	79
3052625	63
3052624	51
3052616	44
3060545	42
3052621	31
3060541	26
3060542	24
3052626	23
3052618	21
3052617	10
3052612	271
3052614	246
3052610	209
1562065	26
3052606	133
3052609	35
3052608	27
3052605	23
3052607	20
3052613	20
3052604	12
3052611	2
3052230	530
3052227	127
3052232	123
1746066	23
1281455	12
1325446	10
2202225	5
1281454	2
3052229	38
3052226	30
3052237	23
3052238	23
3052236	22
3052228	21
3052231	7
3052234	7
3052239	7
3052233	5
1172985	36
1746071	35
1746070	27
1746067	13
1746063	12
1746068	11
667516	85
1983570	82
1495316	56
1821227	55
2050971	37
1963247	31
2304510	27
1685953	26
1969397	23
1445557	22
649187	21
1805494	19
1906179	17
1286143	14
1969400	12
1678179	11
1821222	6
1485186	3
3059891	7099340
3052688	2273
2734438	1691
3052674	771
3052653	588
3052640	329
3052658	176
2734433	134
3052637	125
3052655	119
3052666	127
3052678	110
3052690	109
3052644	99
3052635	96
3052661	108
3052679	91
3052685	84
3052667	77
3052657	77
3052642	76
2734435	74
3052648	74
3052684	69
3052675	66
3052687	65
3052646	62
3052676	57
3052663	56
3048364	56
3052652	56
3052669	52
3052689	50
3052638	45
3052636	44
3052659	43
3052660	41
3052654	40
3052671	37
3052656	36
3052643	35
3052672	31
3060622	31
3052641	29
3052634	28
3052647	28
3052682	28
3431643	26
3052670	25
2734434	23
3052673	19
3052681	18
3052668	17
3052645	16
3052650	15
3052651	15
3052662	14
3052649	14
3052639	13
2734439	12
2734437	12
3052677	12
2734436	11
3052664	11
3052665	11
1977075	9
3052680	4
3052683	2
3052340	2034
3060311	29
3060312	27
3052341	15
3059896	391
3059897	192
3059898	129
2734427	48
3059895	43
3052136	23
3052736	615
3052735	54
2734485	51
2734484	35
3051991	439
3051992	73
3059756	58
3051988	50
3051994	39
3051993	26
2748958	25
3048183	9
3051989	4
3052805	159
3052798	73
3052806	63
3052808	45
3052810	43
3060773	40
3052803	30
3052800	26
3052807	18
3052809	18
3052804	16
2734595	15
3052802	12
3052811	11
3052801	8
3052797	8
3052812	6
3052279	232
3052278	211
3052276	84
3052277	9
3060159	1
3052628	299
3052631	83
3052633	56
3052627	35
3052632	21
3052630	15
3052629	5
3052762	130
3052764	98
3052760	81
3052761	58
3052763	35
3052765	8
3052766	4
3052767	1
3052210	314
3052212	30
3060022	24
3060023	15
3052211	8
3052250	233
3060037	67
3052248	20
3052334	76
3052691	51
3052692	21
3052826	71
3427529	62
3052261	25
3052260	11
3052262	11
3052280	30
3052249	16
3051995	10
3052759	8
3052186	4
3052215	3416
3052213	64
3052217	45
3052214	37
3060029	37
3052218	20
3060028	18
3052216	16
3052320	395
2956183	311
3052332	165
3052327	116
3052301	77
3052312	76
3052326	65
2734414	61
3052305	59
3052308	49
3052323	48
144752	40
3052311	39
3052303	37
3052316	37
3052329	30
3052324	28
3052318	26
3052307	25
3052331	24
3052330	19
2956184	19
3052309	18
3052296	17
3052319	17
3052300	15
3052306	14
3060184	12
3052317	12
3052302	11
3052314	10
3052328	9
3052313	8
3052298	7
3052310	7
3052321	6
3052297	6
3052322	5
3052299	5
3052325	4
3052315	3
3052304	3
2169991	1
3051975	585
3051974	19
3051973	10
2824520	468
3052723	121
3052726	30
1653398	23
3052724	15
3052725	12
3052727	3
3052508	869
3052510	613
3052523	485
3052531	289
3052537	231
3060506	214
3052507	190
2843745	157
3052541	122
3052519	119
3052521	109
3060504	96
2843618	91
3052527	79
3052506	77
3052539	74
3052517	71
3052530	69
3060505	62
3052535	57
2843617	51
3052526	51
3052542	48
3052518	45
3052528	43
3052538	37
3052516	35
3052511	35
3052533	30
3052522	29
3052509	29
2170061	27
3052529	26
3052520	25
3052532	21
3052534	180
3052536	17
3052513	17
3052524	15
3052514	5
3052540	3
3052737	353
3060422	141
3052362	118
3052828	236
3052749	78
3052364	29
3052756	26
2956243	82
2956245	63
2956244	11
2956246	3
2560552	72
2509286	52
2508259	26
3060006	15
3052437	726895
3060501	1469
3052431	1433
3060464	873
3052406	485
3052445	442
2843616	346
3052413	322
2560294	251
3060478	218
3052434	215
3060481	133
3052418	140
3060468	128
3060476	127
3060471	114
3052419	111
3060502	109
3052396	126
3052370	101
3060499	115
3060503	98
3060498	94
3052401	91
3052422	89
3052390	85
3052448	80
3052398	79
3052451	70
3060480	65
3052456	65
3060463	64
3052371	63
3052373	63
3052395	63
3052433	62
3060473	62
3052435	61
3060469	59
3060493	59
3060496	57
3060475	57
2560289	59
3060479	56
3052432	55
3052410	52
3052421	50
3052423	50
3052429	49
3060497	47
3052412	46
3052394	45
3052436	44
3060465	44
3052385	51
